stop_id,stop_calle,stop_numero,stop_frente,stop_esquina,stop_entre_a,stop_entre_b
5111,Colón,1557,,,Neuquén,Chubut
5111,Colón,1557,,,Neuquén,Chubut
5111,Colón,1557,,,Neuquén,Chubut
5111,Colón,1557,,,Neuquén,Chubut
5112,Colón,1351,,,Chaco,Santa Fé
5112,Colón,1351,,,Chaco,Santa Fé
5112,Colón,1351,,,Chaco,Santa Fé
5112,Colón,1351,,,Chaco,Santa Fé
5112,Colón,1351,,,Chaco,Santa Fé
5112,Colón,1351,,,Chaco,Santa Fé
5113,Colón,1048,,Salecianos,Mendoza,Rodriguez Peña
5113,Colón,1048,,Salecianos,Mendoza,Rodriguez Peña
5113,Colón,1048,,Salecianos,Mendoza,Rodriguez Peña
5114,Colón,675,,,Fragueiro,Figueroa Alcorta
5114,Colón,675,,,Fragueiro,Figueroa Alcorta
5114,Colón,675,,,Fragueiro,Figueroa Alcorta
5114,Colón,675,,,Fragueiro,Figueroa Alcorta
5115,Colón,375,,,Sucre,Tucumán
5115,Colón,375,,,Sucre,Tucumán
5115,Colón,375,,,Sucre,Tucumán
5115,Colón,375,,,Sucre,Tucumán
5116,Colon,33,,,Rivera Indarte,San Martín
5116,Colon,33,,,Rivera Indarte,San Martín
5116,Colon,33,,,Rivera Indarte,San Martín
5117,Olmos,420,,,Salta,Santiago del Estero
5117,Olmos,420,,,Salta,Santiago del Estero
5117,Olmos,420,,,Salta,Santiago del Estero
5117,Olmos,420,,,Salta,Santiago del Estero
5117,Olmos,420,,,Salta,Santiago del Estero
5119,Juan Domingo Perón,312,,Terminal de Omnibus,Tránsito Cáceres,Poeta Lugones
5119,Juan Domingo Perón,312,,Terminal de Omnibus,Tránsito Cáceres,Poeta Lugones
5119,Juan Domingo Perón,312,,Terminal de Omnibus,Tránsito Cáceres,Poeta Lugones
5119,Juan Domingo Perón,312,,Terminal de Omnibus,Tránsito Cáceres,Poeta Lugones
5120,Juan Domingo Perón,488,,Terminal Nueva,Poeta Lugones,Bajada Pucará
5120,Juan Domingo Perón,488,,Terminal Nueva,Poeta Lugones,Bajada Pucará
5120,Juan Domingo Perón,488,,Terminal Nueva,Poeta Lugones,Bajada Pucará
5120,Juan Domingo Perón,488,,Terminal Nueva,Poeta Lugones,Bajada Pucará
5121,Juan Domingo Perón,867,,,Bajada Pucará,Esposos Curie
5121,Juan Domingo Perón,867,,,Bajada Pucará,Esposos Curie
5122,Agustín Garzón,1375,,,Corrientes,Letizia
5122,Agustín Garzón,1375,,,Corrientes,Letizia
5123,Agustín Garzón,1574,,,Concordia,Uruguay
5123,Agustín Garzón,1574,,,Concordia,Uruguay
5124,Agustín Garzón,1774,,,Asunción ,Copiapó
5124,Agustín Garzón,1774,,,Asunción ,Copiapó
5125,Agustín Garzón,1900,,,Centro América,Galindez
5125,Agustín Garzón,1900,,,Centro América,Galindez
5126,Agustín Garzón,2160,,,Pellegrini,Irigoyen
5126,Agustín Garzón,2160,,,Pellegrini,Irigoyen
5127,Agustín Garzón,2346,,,Carlos Tejedor ,San Alberto
5128,Agustín Garzón,2548,,,Yapeyú,Sargento Cabral
5129,Agustín Garzón,2778,,,Juan Rodriguez,Ambrosio Fnes
5130,Agustín Garzón,2968,,,Tristán Narvaja,Ramón Ocampo
5131,Agustín Garzón,3246,,,Diego de Torres,Solares
5132,José Solares,1337,,,Entre Ríos ,San Jerónimo
5133,Estados Unidos,3388,,,Solares ,Obispo Castellanos
5133,Estados Unidos,3388,,,Solares ,Obispo Castellanos
5134,Estados Unidos,3978,,,Machado,Cartechini
5134,Estados Unidos,3978,,,Machado,Cartechini
5134,Estados Unidos,3978,,,Machado,Cartechini
5135,Estados Unidos,4296,,,Río Segundo,Río Paraná
5135,Estados Unidos,4296,,,Río Segundo,Río Paraná
5136,Estados Unidos,4452,,,Río de la Plata,Río Uruguay
5136,Estados Unidos,4452,,,Río de la Plata,Río Uruguay
5137,Estados Unidos,4638,,,Emilio Salgari,Soto
5137,Estados Unidos,4638,,,Emilio Salgari,Soto
5138,Estados Unidos,4700,,,Soto,Samaniego
5138,Estados Unidos,4700,,,Soto,Samaniego
5139,Estados Unidos,4996,,Mario Bravo,Ramos Mejías,Mario Bravo
5140,Estados Unidos,5198,,Cangallo,Callao,Cangallo
5141,Estados Unidos,5400,,Boedo,Zelada,Boedo
5142,Estados Unidos,5524,,Lola Mora,Almago,Lola Mora
5143,Estados Unidos,5720,,,Burela,Tulumba
5144,Tulumba,1300,,San Jerónimo,EE UU,San Jerónimo
5145,Alejo Bruix,5790,,,Tulumba,Burela
5146,Lola Mora,1592,,,Alejo Bruix,Agustín Garzón
5147,Playa Este Feriar,,,,,
5147,Playa Este Feriar,,,,,
5148,Publica,,,Carcano,,
5148,Publica,,,Carcano,,
5149,Carcano,1300,,Rotonda Escudo,,
5149,Carcano,1300,,Rotonda Escudo,,
5149,Carcano,1300,,Rotonda Escudo,,
5150,Carcano,1050,,,,
5150,Carcano,1050,,,,
5150,Carcano,1050,,,,
5151,Carcano,950,,Easy,,
5151,Carcano,950,,Easy,,
5151,Carcano,950,,Easy,,
5152,Carcano,654,,,,
5152,Carcano,654,,,,
5152,Carcano,654,,,,
5153,Carcano,,,Rotonda Bº Chateau Carreras,,
5153,Carcano,,,Rtonda ing. B C. Carreras,,
5154,Hornero,576,,,Rioja ,Tablada
5154,Hornero,576,,,Rioja ,Tablada
5154,Hornero,576,,,Rioja ,Tablada
5155,Tablada,6352,,,Boyero,Calandria
5156,Tablada,6113,,,Calandria,Nazca
5157,Tablada,5843,,,Calandria,Nazca
5158,Nazca,842,,,Yunyen,Tamini
5159,Hauling,5708,,Anta,Nazca,Anta
5160,Juncadillo,713,,,Yunyen,Igualdad
5161,Figueroa,650,,,Lavalle,Tablada
5162,Figueroa,483,,,Humberto 1ro,Rioja
5163,Figueroa,307,,,Rioja,Santa Rosa
5164,Figueroa,212,,,Del Signo,Cumpeo
5165,Rosillo,40,,,Dean Funes,27 de Abril
5166,Colón,1080,,Salecianos,Mendoza,Rodriguez Peña
5166,Colón,1080,,Salecianos,Mendoza,Rodriguez Peña
5166,Colón,1080,,Salecianos,Mendoza,Rodriguez Peña
5167,Colón,12,,,Rivera Indarte,San Martín
5167,Colón,12,,,Rivera Indarte,San Martín
5168,Irigoyen,1317,,,Entre Rios,San Jeronimo
5169,Irigoyen,1076,,,Lopez y Planes,Argandoña
5170,Argandoña,2340,,,Tejedor,San Alberto
5171,Argandoña,2550,,,Yapeyu,Sgto Cabral
5172,Argandoña,2788,,,Juan Rodriguez,Ambrosio Funes
5173,Argandoña,2988,,,Tristan Narvaja,Ramon Ocampo
5174,Argandoña,3184,,,Gorriti,Diego deTorres
5175,Argandoña,3360,,,Solares,Obispo Castellanos
5176,Obispo Castellanos,831,,,Obispo Maldonado,Matheu
5177,Obispo Castellanos,671,,,Domingo French,Antonio Beruti
5178,Obispo Castellanos,423,,,Pedro de Naola ,Blas Parera
5179,Obispo Castellanos,263,,,Azcuenaga,Chiclana
5180,Obispo Castellanos,105,,,Chiclana,Monteagudo
5181,Monteagudo,3479,,,Lopez Soria,Pedernera
5182,Leartes,746,,,Monteagudo,La Riestra
5183,Leartes,266,,,Chiclana,Azcuenaga
5184,Leartes,382,,,Pasaje de la Paña,Blas Parera
5185,Blas Parera,3904,,,Querini,Cartechini
5186,Cartechini,356,,,Blas Parera,La Riestra
5187,Cartechini,105,,,Blas Parera,La Riestra
5188,Cartechini,105,,,De la Riestra,Rafael Bonet
5189,Cartechini,284,,,Rafael Bonet,Blas Parera
5190,Blas Parera,3902,,,Cartechini,Querini
5191,Blas Parera,3621,,,Cuba,Leartes
5192,Leartes,253,,,Azcuenaga,Chiclana
5193,Leartes,123,,,De la Riestra,Monteagudo
5194,Monteagudo,3513,,,Leartes,Pedernera
5195,Obispo Castellanos,198,,,Monteagudo,Chiclanas
5196,Obispo Castellanos,3892,,,Pje da la Peña,Blas Parera
5197,Obispo Castellanos,572,,,Pje Juan Serú,Berutti
5198,Obispo Castellanos,770,,,Domingo French,Domingo Matheu
5199,Obispo Castellanos,990,,,Obispo Maldonado,Argandoña
5200,López y Planes,3113,,,Diego de Torres,Gorriti
5201,López y Planes,2920,,,Ramón Ocampo,Tristán Narvaja
5201,López y Planes,2920,,,Ramón Ocampo,Tristán Narvaja
5202,López y Planes,2718,,,Ambrosio Funes,Juan Rodriguez
5202,López y Planes,2718,,,Ambrosio Funes,Juan Rodriguez
5203,López y Planes,2541,,,Sargento Cabral,Yapeyú
5203,López y Planes,2541,,,Sargento Cabral,Yapeyú
5204,López y Planes,2313,,,San Alberto,Carlos Tejedor
5204,López y Planes,2313,,,San Alberto,Carlos Tejedor
5205,López y Planes,2133,,,Bernardo de Irigoyen,Carlos Pellegrini
5205,López y Planes,2133,,,Bernardo de Irigoyen,Carlos Pellegrini
5206,Carlos Pellegrini,1288,,,EE UU,San Jerónimo
5207,Figueroa,22,,,,
5208,San Jerónimo,82,,,Bs As,Independencia
5208,San Jerónimo,82,,,Bs As,Independencia
5208,San Jerónimo,82,,,Bs As,Independencia
5209,27 de Abril,225,,,Velez Sarfield,Belgrano
5209,27 de Abril,225,,,Velez Sarfield,Belgrano
5209,27 de Abril,225,,,Velez Sarfield,Belgrano
5210,27 de Abril,536,,,M.T .de Alvear,A.M .Bas
5210,27 de Abril,536,,,M.T .de Alvear,A.M .Bas
5210,27 de Abril,536,,,M.T .de Alvear,A.M .Bas
5211,27 de Abril,842,,,Artigas,San Jose de Calazanz
5211,27 de Abril,842,,,Artigas,San Jose de Calazanz
5211,27 de Abril,842,,,Artigas,San Jose de Calazanz
5212,Rosillos,75,,,Colón,Dean Funes
5213,Rosillos,6,,,Colón,Dean Funes
5214,Figueroa,177,,,9 deJulio,Cumpeo
5215,Figueroa,288,,,Del Signo,Santa Rosa
5216,Figueroa,486,,,Cano,Tablada
5217,Figueroa,646,,,Tablada,Lavalle
5218,Juncadillo,736,,,Igualdad,Cabero
5219,Hauling,5682,,,Chancay,Anta
5220,Nazca,860,,,Tamin,Yunyen
5221,Nazca,709,,,Cabero,Igualdad
5222,Tablada,6099,,,Chancay,Paloma
5223,Tablada,6383,,,Calandria,Boyero
5224,Tablada,6547,,,Zorzal,Hornero
5225,Hornero,744,,,Tablada,Del Piamonte
5225,Hornero,744,,,Tablada,Del Piamonte
5225,Hornero,744,,,Tablada,Del Piamonte
5226,Hornero,890,,,Tablada,Del Piamonte
5226,Hornero,890,,,Tablada,Del Piamonte
5226,Hornero,890,,,Tablada,Del Piamonte
5227,Carcano,1285,,Del Piamonte,,
5227,Carcano,1285,,Del Piamonte,,
5227,Carcano,1285,,Del Piamonte,,
5228,Carcano,,,Estacio Mario Kempes,,
5228,Carcano,,,Estacio Mario Kempes,,
5229,Playa Este Feriar,,,,,
5229,Playa Este Feriar,,,,,
5230,Zorzal,413,,,Tablada,Rioja 
5231,La Rioja,6457,,,Mirlo,Boyero
5232,Calandria,491,,,Juan Cano,Humberto 1º
5233,Humberto 1º,6103,,,Calandria,Paloma
5234,Humberto 1º,5826,,,Paloma,Nazca
5235,Chancay,463,,,Humberto 1ro,Cano
5236,Chancay,285,,,Santa Rosa ,Del Signo
5237,Chancay,81,,,9 de julio,Chiquirraya
5238,Rio Bamba,77,,,Palpa,27 de Abril
5239,Duarte Quiroz,5255,,,Potrerillos,Buceo
5239,Duarte Quiroz,5255,,,Potrerillos,Buceo
5240,Duarte Quiroz,5111,,,Luis de la Cruz,Cirilo Correa
5240,Duarte Quiroz,5111,,,Luis de la Cruz,Cirilo Correa
5241,Duarte Quiroz,4922,,,Antonio de Barcena,Sauce Grande
5241,Duarte Quiroz,4922,,,Antonio de Barcena,Sauce Grande
5242,Duarte Quiroz,4739,,,Sauce Grande,Quebracho Herrado
5242,Duarte Quiroz,4739,,,Sauce Grande,Quebracho Herrado
5243,Falucho,248,,,Duarte Quiroz,Yavi
5244,Falucho,326,,,Montoro,Jose Rojo
5245,Venta y Media,4413,,,Arrecifes,Galli
5246,Venta y Media,4306,,,Miguel de Sopeña,Garcia Martinez
5247,Garcia Martinez,209,,,Yavi,Duarte Quiroz
5248,Garcia Martinez,104,,,Caseros,27 de Abril
5249,Sagrada Familia,84,,,Dean Funes,9 de Julio
5250,Ortiz de Ocampo,121,,,24 de Setiembre,25 de Mayo
5251,Rosario de Santa Fe,872,,,Leon Morras,Bahia Blanca
5252,Rosario de Santa Fe,1078,,,Paso ,San Nicolas
5253,Rosario de Santa Fe,1289,,,Manuel Dorrego,Posadas
5254,Juan Larrea,1512,,,Salto ,Pasaje Perales
5254,Juan Larrea,1512,,,Salto ,Pasaje Perales
5255,Juan Larrea,1516,,,Asuncion,Republica Dominicana
5255,Juan Larrea,1516,,,Asuncion,Republica Dominicana
5256,Aljandro Carbo,1795,,,Republica Dominicana,Copiapo
5256,Aljandro Carbo,1795,,,Republica Dominicana,Copiapo
5257,Obispo Maldonado,2066,,,Costanera,Pelegrini
5257,Obispo Maldonado,2066,,,Costanera,Pellegrini
5258,Pellegrini,1050,,,Argandoña,Lopez y Planes
5258,Pellegrini,1050,,,Argandoña,Lopez y Planes
5259,San Jeronimo,2156,,,Bernardo de Irigoyen,Pelegrini
5259,San Jeronimo,2156,,,Bernardo de Irigoyen,Pelegrini
5259,San Jeronimo,2156,,,Bernardo de Irigoyen,Pelegrini
5260,San Jeronimo,2326,,,San Alberto,Tejedor
5260,San Jeronimo,2326,,,San Alberto,Tejedor
5260,San Jeronimo,2326,,,San Alberto,Tejedor
5261,San Jeronimo,2494,,,San Alberto,Yapeyu
5261,San Jeronimo,2494,,,San Alberto,Yapeyu
5261,San Jeronimo,2494,,,San Alberto,Yapeyu
5262,San Jeronimo,2724,,,Juan Rodriguez,Ambrosio Funes
5262,San Jeronimo,2724,,,Juan Rodriguez,Ambrosio Funes
5262,San Jeronimo,2724,,,Juan Rodriguez,Ambrosio Funes
5263,San Jeronimo,2988,,,Tristan Narvaja,Ramon Ocampo
5263,San Jeronimo,2988,,,Tristan Narvaja,Ramon Ocampo
5263,San Jeronimo,2988,,,Tristan Narvaja,Ramon Ocampo
5264,San Jeronimo,3190,,,Ignacio Gorriti,Diego de Torres
5264,San Jeronimo,3190,,,Ignacio Gorriti,Diego de Torres
5264,San Jeronimo,3190,,,Ignacio Gorriti,Diego de Torres
5265,Obispo Castellano,1115,,,San Jeronimo,EE.UU
5266,Martin Cartechini,1117,,,EE.UU,Lopez y Planes
5267,Martin Cartechini,924,,,Argandoña,Obispo Maldonado
5268,Martin Cartechini,726,,,Domingo Mateu,Pasaje Saenz Peña
5269,Pasaje Saenz Peña,4185,,,Rio Primero,Rio Segundo
5270,Pasaje Saenz Peña,4332,,,Rio Parana,Rio de la Plata
5271,Pasaje Saenz Peña,4474,,,Rio de la Plata,Rio Uruguay
5272,Rio Uruguay,822,,,Pasaje Bella Vista,Obispo Maldonado
5273,Rio Uruguay,1022,,,Argandoña,Mar Chiquita
5274,Argandoña,1688,,,Emilio Salgari,Soto
5275,Argandoña,4840,,,Samaniego,Ramos Mejia
5276,Argandoña,4992,,,Ramos Mejia,Mario Bravo
5277,Mario Bravo,816,,,Obispo Maldonado,Mateu
5278,Mario Bravo,627,,,Mateu,French
5279,Lemos,5019,,,Mario Bravo,Cardozo
5280,Lemos,5192,,,Martin de Gainza,Cangallo
5281,Cangallo,756,,,French,Mateu
5282,Cangallo,966,,,Obispo Maldonado,Argandoña
5283,Cangallo,1184,,,Lopez y Planes,EE.UU
5284,Cangallo,1374,,,San Jeronimo,Entre Rios
5285,Alejo Bruix,5278,,,Cangallo,Celada
5286,Boedo,1590,,,Alejo Bruix,Agustin Garzon
5287,Boedo,1590,,,Alejo Bruix,Agustin Garzon
5288,Agustin Garzon,5116,,,Cangallo,Callao
5289,Callao,1417,,,Alejo Bruix,Entre Rios
5290,Callao,1215,,,San Jeronimo,EE.UU
5291,Callao,1017,,,Lopez y Planes,Argandoña
5292,Callao,807,,,Obispo Maldonado,Mateu
5293,Callao,611,,,Domingo Mateu ,Domingo French
5294,Callao,513,,,French,Lemos
5295,Lemos,5012,,,Jose Cardozo,Mario Bravo
5296,Mario Bravo,611,,,Domingo French,Domingo Mateu 
5297,Mario Bravo,837,,,Domingo Mateu ,Obispo Maldonado
5298,Mario Bravo,993,,,Obispo Maldonado,Argandoña
5299,Argandoña,4712,,,Samaniego,Soto
5300,Argandoña,4512,,,Salgari,Rio Uruguay
5301,Rio de la Plata,1007,,,Mar Chiquita,Argandoña
5302,Rio de la Plata,909,,,Pasaje los Paraisos,Obispo Maldonado
5303,Rio de la Plata,721,,,Domingo Mateu ,Pasaje Saenz Peña
5304,Pasaje Saenz Peña,4210,,,Rio Parana,Rio Segundo
5305,Pasaje Saenz Peña,4009,,,Rio Primero,Cartechini
5306,Cartechini,889,,,Pasaje Bella Vista,Obispo Maldonado
5307,Cartechini,1089,,,Argandoña,Lopez y Planes
5308,Bernardo de Irigoyen,1216,,,San Jeronimo,EE.UU
5309,Bernardo de Irigoyen,1032,,,Lopez y Planes,Argandoña
5309,Bernardo de Irigoyen,1032,,,Lopez y Planes,Argandoña
5310,Obispo Maldonado,2113,,,Irigoyen,Pelegrini
5310,Obispo Maldonado,2113,,,Irigoyen,Pelegrini
5311,Carbo,1783,,,Copiapo,Republica Dominicana
5311,Carbo,1783,,,Copiapo,Republica Dominicana
5312,Larrea,1725,,,Republica Dominicana,Asuncion
5312,Larrea,1725,,,Republica Dominicana,Asuncion
5313,Larrea,1521,,,Pasaje Perales ,Salto
5313,Larrea,1521,,,Pasaje Perales ,Salto
5314,Rosario de Santa Fe,1315,,,Viamonte,Jacinto Rios
5315,Rosario de Santa Fe,1114,,,Pringles ,David Luque
5316,Rosario de Santa Fe,913,,,Felix Frias ,Esquiu
5317,Pedro de Oñate,253,,,Colon,Santa Rosa
5318,Santa Rosa,4271,,,Pedro de Oñate,Sagrada Flia
5319,Sagrada Flia,113,,,Colon ,9 de Julio
5320,Garcia Martinez,88,,,Dean Funes,27 de Abril
5321,Garcia Martinez,192,,,Caseros,Duarte Qruiroz
5322,Garcia Martinez,246,,,Pasaje Sick,Yavi
5323,Garcia Martinez,342,,,Cruz Gorordo,Venta y Media
5324,Venta y Media,4488,,,Antonio Galli,Arrecifes
5325,Arrecifes,279,,,Cruz Gorordo,Yavi
5326,Arrecifes,177,,,Yavi,Duarte Qruiroz
5327,Duarte Qruiroz,4711,,,Pasaje Chenot,Quebracho Herrado
5327,Duarte Qruiroz,4711,,,Pasaje Chenot,Quebracho Herrado
5328,Duarte Qruiroz,4945,,,Sauce Grande,Cirilo Correa
5328,Duarte Qruiroz,4945,,,Sauce Grande,Cirilo Correa
5329,Duarte Qruiroz,5089,,Torres Gama,,
5329,Duarte Qruiroz,5089,,Torres Gama,,
5330,Duarte Qruiroz,5166,,,Mansilla,Colon
5330,Duarte Qruiroz,5166,,,Mansilla,Colon
5331,Rio Bamba,78,,,27 de Abril,Palpa
5332,Chancay,70,,,Dean Funes,9 de Julio
5333,Chancay,266,,,9 de Julio ,Yunyen
5334,Chancay,449,,,9 de Julio ,Yunyen
5335,Humerto 1ro,5774,,,Anta,Nazca
5336,Humerto 1ro,6089,,,Nazca,Paloma
5337,Humerto 1ro,6147,,,Paloma,Calandria
5338,La Rioja,6390,,,Calandria,Boyero
5339,La Rioja,6543,,,Zorzal,Hornero
5340,República de China,,,Rotonda Bº  El Amanecer,,
5341,República de China,,,Rotonda Bº Mis Sueños,,
5342,República de China,,,Rotonda ingreso Villada,,
5343,República de China,,,Rotonda Bº Los Soles,,
5344,Pública,,,República de China,,
5345,Pública,,,,Bº Las Terrazas,Pública
5346,Ghandi,,,Manzana 70 y 71,,
5347,Ghandi,,,Manzana 84 y 83,,
5348,Ghandi,,,Manzana 91,,
5349,Ghandi,115,,,Ardizzone,Paglieri
5350,Ferroviarios,1222,,Hospital Rawson,Bajada Pucará,Arribeños
5350,Ferroviarios,1222,,Hospital Rawson,Bajada Pucará,Arribeños
5351,Ferroviarios,1440,,,Samaihuasi,Husares
5351,Ferroviarios,1440,,,Samaihuasi,Husares
5352,Ferroviarios,1578,,,Sadi Carnot,Jacinti Benavente
5352,Ferroviarios,1578,,,Sadi Carnot,Jacinti Benavente
5353,Ferroviarios,1758,,Morcillo,Ortiz y Herrera,Morcillo
5353,Ferroviarios,1758,,Morcillo,Ortiz y Herrera,Morcillo
5354,Ferroviarios,1892,,,Rogelio Martinez,Jose Gimenez
5354,Ferroviarios,1892,,,Rogelio Martinez,Jose Gimenez
5355,Isasa,1850,,Cleto Peña,Ferroviarios,Cleto Peña
5355,Isasa,1850,,Cleto Peña,Ferroviarios,Cleto Peña
5356,Isasa,1763,,Esposos Curie,Goethe,Esposos Curie
5356,Isasa,1763,,Esposos Curie,Goethe,Esposos Curie
5357,Galindez,1640,,,Junin,Corrientes
5357,Galindez,1640,,,Junin,Corrientes
5358,Galindez,1505,,,Corrientes,Agustin Garzon
5358,Galindez,1505,,,Corrientes,Agustin Garzon
5359,Galindez,1309,,,Entre Rios,San Jeronimo
5359,Galindez,1309,,,Entre Rios,San Jeronimo
5360,Agustin Garzon,3262,,,Diego de Torres,Solares
5360,Agustin Garzon,3262,,,Diego de Torres,Solares
5361,Agustin Garzon,3586,,,Pedernera,Leartes
5361,Agustin Garzon,3586,,,Pedernera,Leartes
5362,Agustin Garzon,3881,,,Bancalari,Miguel Machado
5362,Agustin Garzon,3881,,,Bancalari,Miguel Machado
5363,Agustin Garzon,4088,,,Cartechini,Rio Primero
5363,Agustin Garzon,4088,,,Cartechini,Rio Primero
5364,Agustin Garzon,4276,,,Rio Limay,Rio Parana
5364,Agustin Garzon,4276,,,Rio Limay,Rio Parana
5365,Agustin Garzon,4540,,,Rio Uruguay,Salgari
5365,Agustin Garzon,4540,,,Rio Uruguay,Salgari
5366,Salgari,1676,,Corrientes,Agustin Garzon,Corrientes
5366,Salgari,1676,,Corrientes,Agustin Garzon,Corrientes
5367,Salgari,1878,,Rosales,Junin,Rosales
5367,Salgari,1878,,Rosales,Junin,Rosales
5368,Salgari,2098,,,Ariza,Arroyo
5368,Salgari,2098,,,Ariza,Arroyo
5369,Salgari,2274,,,Serrezuela,Medrano
5369,Salgari,2274,,,Serrezuela,Medrano
5370,Medrano,4790,,,Soto,Samaniego
5370,Medrano,4790,,,Soto,Samaniego
5371,Medrano,4890,,Ramos Mejías,Pichanas,Ramos Mejías
5371,Medrano,4890,,Ramos Mejías,Pichanas,Ramos Mejías
5372,Ramos Mejías,2496,,,Gualilan,Tinogasta
5373,Ambargasta,2544,,,Tinogasta,Andalgala
5374,Fiambala,4874,,,Ambargasta,Ramos Mejías
5375,Calingasta,5250,,Cangallo,,
5376,Boedo,2651,,,Venecia,Ancasti
5377,Boedo,2511,,,Andalgala,Tinogasta
5378,Tinogasta,5548,,,Almagro,Lola Mora
5379,Tinogasta,5694,,,Benjamin Viel,Luis Burela
5380,Tinogasta,5868,,,Tulumba,Jose Aycardoz
5381,Jose Aycardoz,2307,,,Talacasto,Medrano
5382,Medrano,6189,,,Zamudio,Publica
5383,Publica,,,Publica,,
5384,Publica,,,Publica,,
5385,Publica,,,Publica,,
5386,Publica,,,Publica,,
5387,Publica,,,Publica,,
5388,Publica,,,Publica,,
5389,Publica,,,Medrano,,
5390,Jose Aycardoz,2324,,,Medrano,Talacasto
5391,Talacasto,5810,,,Jose Aycardoz,Tulumba
5392,Tinigasta,5710,,,Tulumba,Burela
5393,Tinigasta,5553,,,Benjamin Viel,Lola Mora
5394,Tinigasta,5429,,,Almagro,Boedo
5395,Boedo,2642,,,Andalgala,Ancasti
5396,Boedo,2744,,,Venecia,Calingasta
5397,Calingasta,5281,,,Zeleda,Cangallo
5398,Ramos Mejias,2525,,,Andalgala,Calingasta
5399,Ramos Mejias,2406,,,Gualilan,Talacasto
5400,Serrezuela,4819,,,Pichanas,Samaniego
5401,Serrezuela,4555,,,Chamical,Emilio Salgari
5401,Serrezuela,4819,,,Pichanas,Samaniego
5402,Guandacol,2119,,,Serrezuela,Arroyo
5402,Serrezuela,4555,,,Chamical,Emilio Salgari
5403,Guandacol,1915,,,Ariza,Rosales
5403,Guandacol,2119,,,Serrezuela,Arroyo
5404,Guandacol,1725,,,Junin,Corrientes
5404,Guandacol,1915,,,Ariza,Rosales
5405,Corrientes,4407,,Río de la Plata,Rio Uruguay,Río de la Plata
5405,Guandacol,1725,,,Junin,Corrientes
5406,Corrientes,4277,,,Rio Parana,Rio Limay
5406,Corrientes,4407,,Río de la Plata,Rio Uruguay,Río de la Plata
5407,Corrientes,4113,,,Rio Carcaraña ,Rio Primero
5407,Corrientes,4277,,,Rio Parana,Rio Limay
5408,Corrientes,3851,,,Miguel Machado,Bancalari
5408,Corrientes,4113,,,Rio Carcaraña ,Rio Primero
5409,Bancalari,1835,,,Rosales,Robles
5409,Corrientes,3851,,,Miguel Machado,Bancalari
5410,Bancalari,1972,,,EL Chocon,Ariza
5411,Bancalari,2169,,,Damaso Centeno,Sabattini
5412,Sabattini,3655,,,Acosta,Leartes
5413,Lisandro de la Torre,1861,,,Pedernera ,Obispo Castellano
5414,Solares,1752,,,Rosales,Junin
5415,Solares,1609,,,Pje Gral Pico,Corrientes
5416,Solares,1417,,,Agustin Garzon,Entre Rios
5417,San Jerónimo,3236,,,Diego de Torres,Solares
5417,Solares,1417,,,Agustin Garzon,Entre Rios
5418,Asuncion,1452,,,Entre Rios,Agustin Garzon
5418,San Jerónimo,3236,,,Diego de Torres,Solares
5419,Asunción,1594,,,Agustin Garzon,Corrientes
5419,Asuncion,1452,,,Entre Rios,Agustin Garzon
5420,Morcillo,1792,,,Esposos Curie,Jose Ingenieros
5420,Asunción,1594,,,Agustin Garzon,Corrientes
5421,Ferroviarios,1741,,,Morcillo,Herrera
5421,Morcillo,1792,,,Esposos Curie,Jose Ingenieros
5422,Ferroviarios,1577,,,Benavente,Sadi Carnot
5422,Ferroviarios,1741,,,Morcillo,Herrera
5423,Ferroviarios,1411,,,Husares,Pardo y Moreno
5423,Ferroviarios,1577,,,Benavente,Sadi Carnot
5424,Arribeños,2040,,Sabattini,Ferroviarios,Arribeños
5424,Ferroviarios,1411,,,Husares,Pardo y Moreno
5425,Mahatma Ghandi,368,,,Costamagna,Orzali
5425,Arribeños,2040,,Sabattini,Ferroviarios,Arribeños
5426,Ghandi,,,Manzana 91,,
5427,Ghandi,,,Manzana 84 y 83,,
5428,Ghandi,,,Manzana 70 y 71,,
5429,Publica,,,,Publica,Bº Las Terrazas
5430,Publica,,,República de China,,
5431,República de China,,,Rotonda Bº Los Soles,,
5432,República de China,,,Rotonda ingreso Villada,,
5433,República de China,,,Rotonda Bº Mis Sueños,,
5434,República de China,,,Rotonda Bº  El Amanecer,,
5435,Agustin Garzon,5431,,,Almagro,Boedo
5436,Boedo,1780,,,Corrientes,Junin
5437,Boedo,1988,,Ariza,Rosales,Ariza
5438,Boedo,2190,,,Arroyo,Serrezuela
5439,Serrezuela,5227,,,Zelada,Cangallo
5440,Serrezuela,5117,,,Cangallo,Callao
5441,Serrezuela,4915,,,Mario Bravo,Ramos Mejia
5442,Corrientes,3613,,,Acosta,leartes
5443,Corrientes,3417,,,Pedernera,Obispo Castellano
5444,Silvestre Remonda,388,,,Santa Rosa,Rioja
5445,Silvestre Remonda,568,,,Humberto Primo,La Tablada
5446,La Tablada,2276,,,Enfremera Clermont,Pedro Zanni
5447,Pedro Zanni,784,,,Igualdad,12 de Octubre
5448,Enrique Tornú,2350,,,Pedro Zanni,Chutro
5449,Enrique Tornú,2494,,,Chutro,Armengol Tesera
5450,Enrique Tornú,2696,,,Mariano Castex,Monseñor de Andrea
5451,Enrique Tornú,2856,,Cayetano Silva,Garzon Maceda,Cayetano Silva
